station_id,name,name_ja
st_01586,Saidosho,採銅所
st_01587,Ichiba,市場
st_01588,Miyakoizumi,美夜古泉
st_01589,Shingu-Chuo,新宮中央
st_01590,Nishitetsu Shingu,西鉄新宮
st_01591,Tosa-Kitagawa,土佐北川
st_01592,Yamagawachi,山河内
st_01593,Iyo-Ohira,伊予大平
st_01594,Minami-Yukuhashi,南行橋
st_01595,Reiwa Costa Yukuhashi,令和コスタ行橋
st_01596,Shishibu,ししぶ
st_01597,Nakaizumi,中泉
st_01598,Kii-Shinjo,紀伊新庄
st_01599,Fujitana,藤棚
st_01600,Shingu,新宮
st_01601,Akaji,あかぢ
st_01602,Katsuno,勝野
st_01603,Hiwasa,日和佐
st_01604,Yukuhashi,行橋
st_01605,Koga,古賀
st_01606,Kii-Tanabe,紀伊田辺
st_01607,Mukaibara,向井原
st_01608,Udono,鵜殿
st_01609,Minami Nogata Gotenguchi,南直方御殿口
st_01610,Kitagawachi,北河内
st_01611,Haya,芳養
st_01612,Nogata,直方
st_01613,Chidori,千鳥
st_01614,Obase-Nishikodai-mae,小波瀬西工大前
st_01615,Chikuho-Nogata,筑豊直方
st_01616,Yobuno,呼野
st_01617,Iyoshi,伊予市
st_01618,Gunchu Port,郡中港
st_01619,Ganda,感田
st_01620,Kii-Ida,紀伊井田
st_01621,Osugi,大杉
st_01622,Gunchu,郡中
st_01623,Shinnyu,新入
st_01624,Fukuma,福間
st_01625,Torinoki,鳥ノ木
st_01626,Kiki,木岐
st_01627,Minabe,南部
st_01628,Ongano,遠賀野
st_01629,Shinkawa,新川
st_01630,Tainohama,田井ノ浜
st_01631,Higashi-Fukuma,東福間
st_01632,Iyo-Yokota,伊予横田
st_01633,Yuki,由岐
st_01634,Chikuzen-Ueki,筑前植木
st_01635,Minami-Iyo,南伊予
st_01636,Koyanose,木屋瀬
st_01637,Tosa-Ananai,土佐穴内
st_01638,Jizomachi,地蔵町
st_01639,Iwashiro,岩代
st_01640,Shin-Koyanose,新木屋瀬
st_01641,Ishiharamachi,石原町
st_01642,Kanda,苅田
st_01643,Otaguchi,大田口
st_01644,Masaki,松前
st_01645,Kita-Iyo,北伊予
st_01646,Kusubashi,楠橋
st_01647,Koizumi,古泉
st_01648,Tanokubo,田窪
st_01649,Minara,見奈良
st_01650,Togo,東郷
st_01651,Ushibuchi,牛渕
st_01652,Toyonaga,豊永
st_01653,Kurate,鞍手
st_01654,Kirime,切目
st_01655,Ushibuchi-Danchi,牛渕団地前
st_01656,Ehime Univ. Hospital,愛大医学部南口
st_01657,Chikuho-Katsuki,筑豊香月
st_01658,Okada,岡田
st_01659,Umenomoto,梅本
st_01660,Shii,志井
st_01661,Yokogawara,横河原
st_01662,Atawa,阿田和
st_01663,Kyoikudaimae,教育大前
st_01664,Kibogaoka-Kokomae,希望が丘高校前
st_01665,Akama,赤間
st_01666,Kusami,朽網
st_01667,Hirai,平井
st_01668,Ichitsubo,市坪
st_01669,Kamata,鎌田
st_01670,Takanoko,鷹ノ子
st_01671,Kume,久米
st_01672,Yogo,余戸
st_01673,Chikuho-Nakama,筑豊中間
st_01674,Shii-Koen,志井公園
st_01675,Chikuzen-Habu,筑前垣生
st_01676,Inami,印南
st_01677,Kita-Kume,北久米
st_01678,Kikugaoka,企救丘
st_01679,Higashi-Nakama,東中間
st_01680,Shii,志井
st_01681,Fukuonji,福音寺
st_01682,Toritani,通谷
st_01683,Tosa-Iwahara,土佐岩原
st_01684,Doida,土居田
st_01685,Awa-Fukui,阿波福井
st_01686,Tokuriki Arashiyamaguchi,徳力嵐山口
st_01687,Nakama,中間
st_01688,Iyo-Tachibana,いよ立花
st_01689,Kii-Ichigi,紀伊市木
st_01690,Nishiyama,西山
st_01691,Tokuriki Kodanmae,徳力公団前
st_01692,Ishitegawa Park,石手川公園
st_01693,Ishida,石田
st_01694,Shimosone,下曽根
st_01695,Dobashi,土橋
st_01696,Sangamori,三ヶ森
st_01697,Matsuyama City,松山市
st_01698,Moritsune,守恒
st_01699,Einomaru,永犬丸
st_01700,Matsuyama,松山
st_01701,Otemachi,大手町
st_01702,Minamihoribata,南堀端
st_01703,Shiyakushomae,市役所前
st_01704,Higashi-Mizumaki,東水巻
st_01705,Ebitsu,海老津
st_01706,Nishiboritadashi,西堀端
st_01707,Otemachiekimae,大手町駅前
st_01708,Koshiyama,神志山
st_01709,Matsuyamaekimae,JR松山駅前
st_01710,Honmachiichichome,本町一丁目
st_01711,Kenchomae,県庁前
st_01712,Okaido,大街道
st_01713,Katsuyamamachi,勝山町
st_01714,Keibajomae,競馬場前
st_01715,Miyatamachi,宮田町
st_01716,Abeyamakoen,安部山公園
st_01717,Keisatsushomae,警察署前
st_01718,Imaike,今池
st_01719,Honmachisanchome,本町三丁目
st_01720,Ongagawa,遠賀川
st_01721,Sanjo,山上
st_01722,Aratano,新野
st_01723,Ueichiman,上一万
st_01724,Komachi,古町
st_01725,Minamimachi,南町
st_01726,Heiwadoriichichome,平和通一丁目
st_01727,Sekijujibyoinmae,赤十字病院前
st_01728,Dogokoen,道後公園
st_01729,Teppomachi,鉄砲町
st_01730,Honmachiyonchome,本町四丁目
st_01731,Kitagata,北方
st_01732,Shimizumachi,清水町
st_01733,Dogo Onsen,道後温泉
st_01734,Nishikinuyama,西衣山
st_01735,Honmachigochome,本町五丁目
st_01736,Takasagomachi,高砂町
st_01737,Kayamachirokuchome,萱町六丁目
st_01738,Mizumaki,水巻
st_01739,Kinuyama,衣山
st_01740,Inahara,稲原
st_01741,Koyamachi,木屋町
st_01742,Honmachirokuchome,本町六丁目
st_01743,Morishita,森下
st_01744,Yamanishi,山西
st_01745,Sanroku,山麓
st_01746,Ano,穴生
st_01747,Jono,城野
st_01748,Jono,城野
st_01749,Hagiwara,萩原
st_01750,Mitsuhama,三津浜
st_01751,Orio,折尾
st_01752,Mitsu,三津
st_01753,Katano,片野
st_01754,Kumanishi,熊西
st_01755,Nishi-Kurosaki,西黒崎
st_01756,Kurosakiekimae,黒崎駅前
st_01757,Kurosaki,黒崎
st_01758,Jinnoharu,陣原
st_01759,Yahata,八幡
st_01760,Minatoyama,港山
st_01761,Minami-Kokura,南小倉
st_01762,Space World,スペースワールド
st_01763,Kawaraguchi Mihagino,香春口三萩野
st_01764,Kuwano,桑野
st_01765,Baishinji,梅津寺
st_01766,Honjo,本城
st_01767,Arii,有井
st_01768,Oboke,大歩危
st_01769,Edamitsu,枝光
st_01770,Tanga,旦過
st_01771,Heiwadori,平和通
st_01772,Takahama,高浜
st_01773,Nishi-Gobo,西御坊
st_01774,Kokura,小倉
st_01775,Awa-Tachibana,阿波橘
st_01776,Okudokai,奥洞海
st_01777,Nishi-Kokura,西小倉
st_01778,Iyo-Wake,伊予和気
st_01779,Shiyakusho-mae,市役所前
st_01780,Futajima,二島
st_01781,Kumanoshi,熊野市
st_01782,Fujinoki,藤ノ木
st_01783,Kii-Gobo,紀伊御坊
st_01784,Ishizuchiyama,石鎚山
st_01785,Gakumon,学門
st_01786,Iyo-Himi,伊予氷見
st_01787,Tobata,戸畑
st_01788,Wasa,和佐
st_01789,Iyo-Komatsu,伊予小松
st_01790,Wakamatsu,若松
st_01791,Kyushukodaimae,九州工大前
st_01792,Odomari,大泊
st_01793,Minobayashi,見能林
st_01794,Moji,門司
st_01795,Horie,堀江
st_01796,Gobo,御坊
st_01797,Hadasu,波田須
st_01798,Dojoji,道成寺
st_01799,Iyo-Saijo,伊予西条
st_01800,Tamanoe,玉之江
st_01801,Komorie,小森江
st_01802,Anan,阿南
st_01803,Koboke,小歩危
st_01804,Kii-Uchihara,紀伊内原
st_01805,Nakahagi,中萩
st_01806,Koyodai,光洋台
st_01807,Atashika,新鹿
st_01808,Nyugawa,壬生川
st_01809,Ubemisaki,宇部岬
st_01810,Kusae,草江
st_01811,Nigishima,二木島
st_01812,Tokiwa,常盤
st_01813,Awa-Nakashima,阿波中島
st_01814,Awai,粟井
st_01815,Nagato-Motoyama,長門本山
st_01816,Mojiko,門司港
st_01817,Kyushu Railway History Museum,九州鉄道記念館
st_01818,Niihama,新居浜
st_01819,Idemitsu Art Museum,出光美術館
st_01820,Nishibara,西原
st_01821,Higashi-Shinkawa,東新川
st_01822,Shimonoseki,下関
st_01823,Hamagochi,浜河内
st_01824,Tokonami,床波
st_01825,Kotoshiba,琴芝
st_01826,Yanagihara,柳原
st_01827,Iyo-Miyoshi,伊予三芳
st_01828,Sekigawa,関川
st_01829,Norfolk Hiroba,ノーフォーク広場
st_01830,Hanoura,羽ノ浦
st_01831,Yanaiminato,柳井港
st_01832,Tabuse,田布施
st_01833,Iyo-Doi,伊予土居
st_01834,Ube-Shinkawa,宇部新川
st_01835,Kanmonkaikyo Mekari,関門海峡めかり
st_01836,Suzumeda,雀田
st_01837,Obatake,大畠
st_01838,Awa-Kawaguchi,阿波川口
st_01839,Yanai,柳井
st_01840,Nagato-Nagasawa,長門長沢
st_01841,Akaboshi,赤星
st_01842,Ino,居能
st_01843,Iyo-Sangawa,伊予寒川
st_01844,Kii-Yura,紀伊由良
st_01845,Maruo,丸尾
st_01846,Tsumazaki,妻崎
st_01847,Takihama,多喜浜
st_01848,Tatsue,立江
st_01849,Onodako,小野田港
st_01850,Kata,賀田
st_01851,Iyo-Hojo,伊予北条
st_01852,Iyaguchi,祖谷口
st_01853,Hikari,光
st_01854,Minami-Onoda,南小野田
st_01855,Iwahana,岩鼻
st_01856,Iyo-Mishima,伊予三島
st_01857,Hatabu,幡生
st_01858,Awa-Akaishi,阿波赤石
st_01859,Iwata,岩田
st_01860,Minami-Nakagawa,南中川
st_01861,Kiwa,岐波
st_01862,Shimata,島田
st_01863,Mede,目出
st_01864,Kojiro,神代
st_01865,Oura,大浦
st_01866,Mikisato,三木里
st_01867,Ayaragi,綾羅木
st_01868,Ube,宇部
st_01869,Minami-Komatsushima,南小松島
st_01870,Shin-Shimonoseki,新下関
st_01871,Minawa,三縄
st_01872,Onoda,小野田
st_01873,Kudamatsu,下松
st_01874,Chuden,中田
st_01875,Asanami,浅海
st_01876,Ajisu,阿知須
st_01877,Iyo-Sakurai,伊予桜井
st_01878,Hirokawa Beach,広川ビーチ
st_01879,Kajikuri-Godaichi,梶栗郷台地
st_01880,Kawanoe,川之江
st_01881,Kuki,九鬼
st_01882,Chofu,長府
st_01883,Iwakura,岩倉
st_01884,Yasuoka,安岡
st_01885,Awa-Ikeda,阿波池田
st_01886,Jizobashi,地蔵橋
st_01887,Suo-Kubo,周防久保
st_01888,Tsuji,辻
st_01889,Hon-Yura,本由良
st_01890,Okawachi,大河内
st_01891,Kushihama,櫛ヶ浜
st_01892,Tsukuda,佃
st_01893,Yuasa,湯浅
st_01894,Kikuma,菊間
st_01895,Suo-Sayama,周防佐山
st_01896,Ikunoya,生野屋
st_01897,Suo-Hanaoka,周防花岡
st_01898,Mikamo,三加茂
st_01899,Iyo-Tomita,伊予富田
st_01900,Awa-Kamo,阿波加茂
st_01901,Eguchi,江口
st_01902,Koto,厚東
st_01903,Sadamitsu,貞光
st_01904,Hashikura,箸蔵
st_01905,Awa-Handa,阿波半田
st_01906,Katsuma,勝間
st_01907,Yu,由宇
st_01908,Bunkanomori,文化の森
st_01909,Fukamizo,深溝
st_01910,Fukue,福江
st_01911,Minoura,箕浦
st_01912,Tonomi,富海
st_01913,Habu,埴生
st_01914,Oshima,小島
st_01915,Tokuyama,徳山
st_01916,Daido,大道
st_01917,Asa,厚狭
st_01918,Hofu,防府
st_01919,Iyo-Kameoka,伊予亀岡
st_01920,Tsubojiri,坪尻
st_01921,Takamizu,高水
st_01922,Awa-Yamakawa,阿波山川
st_01923,Niken'ya,二軒屋
st_01924,Anabuki,穴吹
st_01925,Gaku,学
st_01926,Fujinami,藤並
st_01927,Yamase,山瀬
st_01928,Awa-Kawashima,阿波川島
st_01929,Kawata,川田
st_01930,Osoneura,大曽根浦
st_01931,Imabari,今治
st_01932,Awa-Tomida,阿波富田
st_01933,Kagawa,嘉川
st_01934,Onishi,大西
st_01935,Tsuzu,通津
st_01936,Ozuki,小月
st_01937,Shimoura,下浦
st_01938,Shinnan-yo,新南陽
st_01939,Yoshimi,吉見
st_01940,Ishii,石井
st_01941,Heta,戸田
st_01942,Fukugawa,福川
st_01943,Nishi-Oe,西麻植
st_01944,Kami-Kagawa,上嘉川
st_01945,Kamojima,鴨島
st_01946,Ko,府中
st_01947,Tokushima,徳島
st_01948,Owase,尾鷲
st_01949,Yonekawa,米川
st_01950,Oezuka,麻植塚
st_01951,Ushinoshima,牛島
st_01952,Akui,鮎喰
st_01953,Kii-Miyahara,紀伊宮原
st_01954,Yotsutsuji,四辻
st_01955,Kuramoto,蔵本
st_01956,Toyohama,豊浜
st_01957,Sako,佐古
st_01958,Yunoto,湯ノ峠
st_01959,Minoshima,箕島
st_01960,Suo-Takamori,周防高森
st_01961,Shin-Yamaguchi,新山口
st_01962,Namikata,波方
st_01963,Kuga,玖珂
st_01964,Hashihama,波止浜
st_01965,Hatsushima,初島
st_01966,Suo-Shimogo,周防下郷
st_01967,Umegato,梅ヶ峠
st_01968,Kimmeiji,欽明路
st_01969,Shimotsu,下津
st_01970,Fuju,藤生
st_01971,Aiga,相賀
st_01972,Atsu,厚保
st_01973,Kamigo,上郷
st_01974,Sanuki-Saida,讃岐財田
st_01975,Yoshinari,吉成
st_01976,Kan'onji,観音寺
st_01977,Kamogo,加茂郷
st_01978,Kuroimura,黒井村
st_01979,Shozui,勝瑞
st_01980,Nihozu,仁保津
st_01981,Kurokawa,黒川
st_01982,Minami-Iwakuni,南岩国
st_01983,Shirogahara,四郎ヶ原
st_01984,Itano,板野
st_01985,Shimizuura,冷水浦
st_01986,Funatsu,船津
st_01987,Hashirano,柱野
st_01988,Kawatana-Onsen,川棚温泉
st_01989,Otoshi,大歳
st_01990,Motoyama,本山
st_01991,Awa-Kawabata,阿波川端
st_01992,Yabara,矢原
st_01993,Ikenotani,池谷
st_01994,Kainan,海南
st_01995,Bando,板東
st_01996,Shioiri,塩入
st_01997,Kawanishi,川西
st_01998,Awa-Otani,阿波大谷
st_01999,Yudaonsen,湯田温泉
st_02000,Minami-Omine,南大嶺
st_02001,Tatsumichi,立道
st_02002,Seiryu-Shin-Iwakuni,清流新岩国
st_02003,Shin-Iwakuni,新岩国
st_02004,Yukaba,行波
st_02005,Nishi-Iwakuni,西岩国
st_02006,Minami-Gochi,南河内
st_02007,Minose,三野瀬
st_02008,Hijidai,比地大
st_02009,Kyokaimae,教会前
st_02010,Mine,美祢
st_02011,Konpiramae,金比羅前
st_02012,Kogushi,小串
st_02013,Iwakuni,岩国
st_02014,Shuuchi-Kasagami,守内かさ神
st_02015,Kuroe,黒江
st_02016,Yamaguchi,山口
st_02017,Muya,撫養
st_02018,Kita-Gochi,北河内
st_02019,Awa-Omiya,阿波大宮
st_02020,Naruto,鳴門
st_02021,Kami-Yamaguchi,上山口
st_02022,Takase,高瀬
st_02023,Kimiidera,紀三井寺
st_02024,Miyano,宮野
st_02025,Kotoden-Kotohira,琴電琴平
st_02026,Kotohira,琴平
st_02027,Mukuno,椋野
st_02028,Shigeyasu,重安
st_02029,Enai,榎井
st_02030,Kire,吉礼
st_02031,Okazakimae,岡崎前
st_02032,Kotsu-Center-Mae,交通センター前
st_02033,Idakiso,伊太祈曽
st_02034,Waki,和木
st_02035,Oikeyuen,大池遊園
st_02036,Mino,みの
st_02037,Sando,山東
st_02038,Kamayama,竈山
st_02039,Yutama,湯玉
st_02040,Hazama,羽間
st_02041,Nishiyamaguchi,西山口
st_02042,Kii-Nagashima,紀伊長島
st_02043,Kishi,貴志
st_02044,Naguwa,南桑
st_02045,Nekasa,根笠
st_02046,Seiryu Miharashi,清流みはらし
st_02047,Sanuki-Aioi,讃岐相生
st_02048,Kanrojimae,甘露寺前
st_02049,Kozaki,神前
st_02050,Miyamae,宮前
st_02051,Niho,仁保
st_02052,Wakayamako,和歌山港
st_02053,Otake,大竹
st_02054,Nigata,仁方
st_02055,Okada,岡田
st_02056,Takuma,詫間
st_02057,Hiketa,引田
st_02058,Nichizengu,日前宮
st_02059,Ukahongo,宇賀本郷
st_02060,Tanakaguchi,田中口
st_02061,Koyasan,高野山
st_02062,Hiro,広
st_02063,Zentsuji,善通寺
st_02064,Shin-Hiro,新広
st_02065,Akikawajiri,安芸川尻
st_02066,Wakayama,和歌山
st_02067,Kurikuma,栗熊
st_02068,Gokurakubashi,極楽橋
st_02069,Akiaga,安芸阿賀
st_02070,Ofuku,於福
st_02071,Kii-Hosokawa,紀伊細川
st_02072,Kawayama,河山
st_02073,Wakayamashi,和歌山市
st_02074,Tsushimanomiya,津島ノ宮
st_02075,Hayuka,羽床
st_02076,Senda,千旦
st_02077,Kiwa,紀和
st_02078,Tainose,田井ノ瀬
st_02079,Kii-Kamiya,紀伊神谷
st_02080,Kii-Nakanoshima,紀伊中ノ島
st_02081,Sanuki-Shirotori,讃岐白鳥
st_02082,Hoshiya,布施屋
st_02083,Kure,呉
st_02084,Kii-Ogura,紀伊小倉
st_02085,Higashi-Matsue,東松江
st_02086,Takinomiya,滝宮
st_02087,Funato,船戸
st_02088,Konzoji,金蔵寺
st_02089,Kawaraishi,川原石
st_02090,Nakamatsue,中松江
st_02091,Ayagawa,綾川
st_02092,Sue,陶
st_02093,Nagato-Futami,長門二見
st_02094,Sambommatsu,三本松
st_02095,Hachimanmae,八幡前
st_02096,Ato,安登
st_02097,Kaiganji,海岸寺
st_02098,Iwade,岩出
st_02099,Nibu,丹生
st_02100,Kinokawa,紀ノ川
st_02101,Kuba,玖波
st_02102,Nishinosho,西ノ庄
st_02103,Yanaze,柳瀬
st_02104,Kami-Kosawa,上古沢
st_02105,Yoshiura,吉浦
st_02106,Nirigahama,二里ヶ浜
st_02107,Umetani,梅ヶ谷
st_02108,Hatada,畑田
st_02109,Isonoura,磯ノ浦
st_02110,Shimoisaka,下井阪
st_02111,Kazashigaoka,挿頭丘
st_02112,Musota,六十谷
st_02113,Karugahama,かるが浜
st_02114,Nishikicho,錦町
st_02115,Uchita,打田
st_02116,Shimo-Kosawa,下古沢
st_02117,Ido,井戸
st_02118,Kumommyo,公文明
st_02119,Nagao,長尾
st_02120,Shirayama,白山
st_02121,Kii-Nagata,紀伊長田
st_02122,Kii,紀伊
st_02123,Gakuendori,学園通り
st_02124,Okamoto,岡本
st_02125,Kokawa,粉河
st_02126,Koyashita,高野下
st_02127,Tadotsu,多度津
st_02128,Hiragi,平木
st_02129,Nate,名手
st_02130,Nogakubumae,農学部前
st_02131,Kada,加太
st_02132,Wakayamadaigakumae,和歌山大学前
st_02133,Ouchiyama,大内山
st_02134,Ikenobe,池戸
st_02135,Shinome,篠目
st_02136,Tsuruwa,鶴羽
st_02137,Nishi-Kaseda,西笠田
st_02138,Kukodori,空港通り
st_02139,Tenno,天応
st_02140,Onoura,大野浦
st_02141,Kanzaki,神前
st_02142,Zoda,造田
st_02143,Busshozan,仏生山
st_02144,Ichinomiya,一宮
st_02145,Yasuura,安浦
st_02146,Enza,円座
st_02147,Takibe,滝部
st_02148,Sanuki-Shioya,讃岐塩屋
st_02149,Kudoyama,九度山
st_02150,Takata,高田
st_02151,Sanuki-Tsuda,讃岐津田
st_02152,Kyoshi,孝子
st_02153,Sanuki-Fuchu,讃岐府中
st_02154,Kure-Portopia,呉ポートピア
st_02155,Kaseda,笠田
st_02156,Marugame,丸亀
st_02157,Nishi-Maeda,西前田
st_02158,Kamuro,学文路
st_02159,Otani,大谷
st_02160,Myoji,妙寺
st_02161,Ota,太田
st_02162,Ise-Kashiwazaki,伊勢柏崎
st_02163,Kokubu,国分
st_02164,Maezora,前空
st_02165,Koyaura,小屋浦
st_02166,Orange Town,オレンジタウン
st_02167,Mizuta,水田
st_02168,Kazahaya,風早
st_02169,Nakaiburi,中飯降
st_02170,Chomonkyo,長門峡
st_02171,Hashioka,端岡
st_02172,Kottoi,特牛
st_02173,Utazu,宇多津
st_02174,Kamogawa,鴨川
st_02175,Kii-Shimizu,紀伊清水
st_02176,Koyaguchi,高野口
st_02177,Kashikojima,賢島
st_02178,Motoyama,元山
st_02179,Fuseishi,伏石
st_02180,Shibuki,渋木
st_02181,Hirodenmiyajimaguchi,広電宮島口
st_02182,Kii-Yamada,紀伊山田
st_02183,Yasoba,八十場
st_02184,Miyajimaguchi,宮島口
st_02185,Sakaide,坂出
st_02186,Kyoteijo-mae,宮島ボートレース場
st_02187,Shima-Shimmei,志摩神明
st_02188,Tanagawa,多奈川
st_02189,Fukeko,深日港
st_02190,Akitsu,安芸津
st_02191,Hashimoto,橋本
st_02192,Fukecho,深日町
st_02193,Kita-Higashiguchi,木太東口
st_02194,Sanjo,三条
st_02195,Mizushiri,水尻
st_02196,Yoshina,吉名
st_02197,Shido,志度
st_02198,Hirodenajina,広電阿品
st_02199,Shimohyogo,下兵庫
st_02200,Kotoden-Shido,琴電志度
st_02201,Watarigawa,渡川
st_02202,Hayashimichi,林道
st_02203,Misaki-koen,みさき公園
st_02204,Ajina,阿品
st_02205,Kinashi,鬼無
st_02206,Yamanakadani,山中渓
st_02207,Hara,原
st_02208,Ajinahigashi,阿品東
st_02209,Suda,隅田
st_02210,Ritsurin-Koen,栗林公園
st_02211,Ugata,鵜方
st_02212,Tannowa,淡輪
st_02213,Kitacho,木太町
st_02214,Aso,阿曽
st_02215,Ritsurin,栗林
st_02216,Fusazaki,房前
st_02217,Nagato-Yumoto,長門湯本
st_02218,Shima-Yokoyama,志摩横山
st_02219,Hanazono,花園
st_02220,Ritsurin-Koen-Kitaguchi,栗林公園北口
st_02221,Shioya,塩屋
st_02222,Sanuki-Mure,讃岐牟礼
st_02223,Agawa,阿川
st_02224,Tadanoumi,忠海
st_02225,Yashima,屋島
st_02226,Yakuri-Shimmichi,八栗新道
st_02227,Omachi,大町
st_02228,Akinagahama,安芸長浜
st_02229,Miyukitsuji,御幸辻
st_02230,Akisaizaki,安芸幸崎
st_02231,Yakuriguchi,八栗口
st_02232,Kawaramachi,瓦町
st_02233,Takehara,竹原
st_02234,Saka,坂
st_02235,Matsushima-Nichome,松島二丁目
st_02236,Onori,大乗
st_02237,Jigozen,地御前
st_02238,Furu-Takamatsu,古高松
st_02239,Kasugagawa,春日川
st_02240,Hakotsukuri,箱作
st_02241,Furutakamatsu-Minami,古高松南
st_02242,Mitani,三谷
st_02243,Oki-Matsushima,沖松島
st_02244,Katamoto,潟元
st_02245,Kozai,香西
st_02246,Kotoden-Yashima,琴電屋島
st_02247,Imabashi,今橋
st_02248,Izumi-Tottori,和泉鳥取
st_02249,Rokumanji,六万寺
st_02250,Hiroshimabyoinmae,JA広島病院前
st_02251,Showacho,昭和町
st_02252,Yakuri,八栗
st_02253,Yamato-Futami,大和二見
st_02254,Kataharamachi,片原町
st_02255,Kunai,宮内
st_02256,Miyauchikushido,宮内串戸
st_02257,Takamatsu,高松
st_02258,Takamatsu Chikko,高松築港
st_02259,Tottorinosho,鳥取ノ荘
st_02260,Hiroshimakoujina,広島港（宇品）
st_02261,Yano,矢野
st_02262,Itamochi,板持
st_02263,Hatsukaichishiyakushomaetaira,廿日市市役所前（平良）
st_02264,Nagusa,名草
st_02265,Motojinaguchi,元宇品口
st_02266,Kaigandori,海岸通
st_02267,Yakuritozanguchi,八栗登山口
st_02268,Gojo,五条
st_02269,Rinkanden-entoshi,林間田園都市
st_02270,Hirodenhatsukaichi,広電廿日市
st_02271,Yakuri-sanjo,八栗山上
st_02272,Nagato-Awano,長門粟野
st_02273,Ujinagochome,宇品五丁目
st_02274,Hatsukaichi,廿日市
st_02275,Anagawa,穴川
st_02276,Takihara,滝原
st_02277,Ujinayonchome,宇品四丁目
st_02278,Ozaki,尾崎
st_02279,Izumi-Sunagawa,和泉砂川
st_02280,Sanyojogakuenmae,山陽女学園前
st_02281,Jifuku,地福
st_02282,Rakurakuen,楽々園
st_02283,Ujinasanchome,宇品三丁目
st_02284,Saekikuyakushomae,佐伯区役所前
st_02285,Kimitoge,紀見峠
st_02286,Nagato-Misumi,長門三隅
st_02287,Ujinanichome,宇品二丁目
st_02288,Hirodenitsukaichi,広電五日市
st_02289,Itsukaichi,五日市
st_02290,Osamudaikyosonakadakamae,修大協創中高前
st_02291,Kenbyoinmae,県病院前
st_02292,Shima-Isobe,志摩磯部
st_02293,Igami,伊上
st_02294,Sunami,須波
st_02295,Kaitaichi,海田市
st_02296,Kodaifuzokugakkomae,広大附属学校前
st_02297,Iguchi,井口
st_02298,Konami,江波
st_02299,Shinge,新家
st_02300,Hitomaru,人丸
st_02301,Tarui,樽井
st_02302,Minamimachirokuchome,皆実町六丁目
st_02303,Nagatoshi,長門市
st_02304,Funairiminami,舟入南
st_02305,Shokosentairiguchi,商工センター入口
st_02306,Shin-Inokuchi,新井口
st_02307,Miyukibashi,御幸橋
st_02308,Yoshino,吉野
st_02309,Hirodenhonshamae,広電本社前
st_02310,Minamimachinichome,皆実町二丁目
st_02311,Mukainada,向洋
st_02312,Kusatsuminami,草津南
st_02313,Nabekura,鍋倉
st_02314,Kaminogo,上之郷
st_02315,Ii,飯井
st_02316,Funairikawaguchimachi,舟入川口町
st_02317,Minamikuyakushomae,南区役所前
st_02318,Nissekibyoinmae,日赤病院前
st_02319,Kusatsu,草津
st_02320,Kitauchi,北宇智
st_02321,Nagataki,長滝
st_02322,Hijiyamabashi,比治山橋
st_02323,Funairisaiwaimachi,舟入幸町
st_02324,Takanobashi,鷹野橋
st_02325,Shimoichiguchi,下市口
st_02326,Kiwado,黄波戸
st_02327,Okadaura,岡田浦
st_02328,Shiyakushomae,市役所前
st_02329,Funairihonmachi,舟入本町
st_02330,Koshibe,越部
st_02331,Furue,古江
st_02332,Hijiyamashita,比治山下
st_02333,Senzaki,仙崎
st_02334,Oada,大阿太
st_02335,Nagato-Furuichi,長門古市
st_02336,Higashi-Hiroshima,東広島
st_02337,Funeirimachi,舟入町
st_02338,Chudenmae,中電前
st_02339,Tenjingawa,天神川
st_02340,Takasu,高須
st_02341,Yoshino-Jingu,吉野神宮
st_02342,Danbaraichichome,段原一丁目
st_02343,Aki-Nakano,安芸中野
st_02344,Muda,六田
st_02345,Fukuromachi,袋町
st_02346,Hineno,日根野
st_02347,Higashitakasu,東高須
st_02348,Itozaki,糸崎
st_02349,Yoshiminosato,吉見ノ里
st_02350,Inarimachi,稲荷町
st_02351,Matobamachi,的場町
st_02352,Kanayamamachi,銀山町
st_02353,Ebisumachi,胡町
st_02354,Hagi,萩
st_02355,Hondori,本通
st_02356,Kutsukake,沓掛
st_02357,Nishikanonmachi,西観音町
st_02358,Koamimachi,小網町
st_02359,Tatemachi,立町
st_02360,Hatchobori,八丁堀
st_02361,Fukushimamachi,福島町
st_02362,Dobashi,土橋
st_02363,Kamiyamachihigashi,紙屋町東
st_02364,Misedani,三瀬谷
st_02365,Tenmanmachi,天満町
st_02366,Kamiyamachinishi,紙屋町西
st_02367,Fukugami,福神
st_02368,Enkobashimachi,猿猴橋町
st_02369,Kanonmachi,観音町
st_02370,Yamato-Kamiichi,大和上市
st_02371,Genbakudomumae,原爆ドーム前
st_02372,Kencho-mae,県庁前
st_02373,Tokaichimachi,十日市町
st_02374,Sammi,三見
st_02375,Hirodennishihirotokoi,広電西広島（己斐）
st_02376,Hongawamachi,本川町
st_02377,Hiroshima,広島
st_02378,Jogakuinmae,女学院前
st_02379,Nishi-Hiroshima,西広島
st_02380,Amami,天見
st_02381,Tokusa,徳佐
st_02382,Yaga,矢賀
st_02383,Chijimikeienmae,縮景園前
st_02384,Hagurazaki,羽倉崎
st_02385,Mihara,三原
st_02386,Teramachi,寺町
st_02387,Kateisaibanshomae,家庭裁判所前
st_02388,Mizuma Kannon,水間観音
st_02389,Nakanohigashi,中野東
st_02390,Hakushima,白島
